id,price,accommodates,bedrooms,number_of_reviews,room_type
840712692397132491,1181.0,5,2.0,14,Entire home/apt
737105726927836639,738.0,2,1.0,95,Entire home/apt
1108305103258572494,460.0,1,1.0,1,Private room
1163758804423772884,673.0,4,1.0,0,Private room
23035814,1285.0,2,1.0,167,Entire home/apt
901050968136470952,748.0,2,1.0,44,Entire home/apt
32401742,1294.0,2,1.0,8,Entire home/apt
45735725,1806.0,4,2.0,66,Entire home/apt
1395865318016430368,1620.0,6,3.0,3,Entire home/apt
800082520976582473,1288.0,3,1.0,0,Entire home/apt
1411958795041182442,708.0,4,2.0,10,Entire home/apt
1232757484038389880,2347.0,4,2.0,19,Entire home/apt
35714471,237.0,2,1.0,78,Entire home/apt
984188344703085098,1427.0,4,2.0,36,Entire home/apt
45058252,1000.0,2,1.0,5,Private room
562380431069983926,926.0,5,2.0,19,Entire home/apt
44230551,861.0,4,1.0,194,Private room
1465365936099051334,1312.0,3,1.0,15,Entire home/apt
28034464,33250.0,16,11.0,27,Entire home/apt
42436076,6458.0,16,8.0,14,Entire home/apt
36440006,1791.0,8,4.0,63,Entire home/apt
25266588,1475.0,2,1.0,324,Entire home/apt
887872293654504807,1211.0,2,1.0,123,Entire home/apt
51074391,1504.0,4,1.0,90,Private room
1269875099233018565,585.0,1,1.0,1,Private room
13825176,468.0,2,1.0,115,Entire home/apt
1485060693420234620,713.0,2,1.0,2,Entire home/apt
1168317946630663195,704.0,2,1.0,73,Private room
46399363,2825.0,4,2.0,311,Entire home/apt
1335736402992394932,4138.0,2,1.0,3,Private room
40089777,338.0,2,1.0,221,Private room
1169591139345418241,381.0,1,1.0,7,Private room
712260408001152059,415.0,2,1.0,147,Entire home/apt
684785722358520573,705.0,2,1.0,24,Private room
737659459579681232,13500.0,6,3.0,0,Entire home/apt
25941796,402.0,1,1.0,33,Entire home/apt
887024199826565568,649.0,3,1.0,15,Entire home/apt
53091694,424.0,1,1.0,51,Private room
28840510,783.0,3,2.0,569,Entire home/apt
1019892424624616628,3166.0,16,5.0,20,Entire home/apt
1497995525947206601,701.0,2,1.0,2,Entire home/apt
46403517,1900.0,4,2.0,28,Entire home/apt
39265759,2230.0,6,2.0,58,Entire home/apt
1491507742557569208,1654.0,5,3.0,2,Entire home/apt
25842030,1141.0,2,1.0,290,Entire home/apt
1496459608102018566,1561.0,2,0.0,3,Entire home/apt
785548860558953702,1487.0,2,1.0,151,Entire home/apt
831966878886612133,447.0,2,1.0,71,Private room
968811835360280002,1701.0,6,3.0,85,Entire home/apt
1294588904299899758,617.0,2,1.0,7,Private room
970979159162415222,3170.0,2,1.0,10,Entire home/apt
844876543283767199,1315.0,4,1.0,70,Entire home/apt
1444979012221486754,2525.0,3,1.0,3,Entire home/apt
704792069490968684,1713.0,2,1.0,0,Private room
1330698455593919489,257.0,1,1.0,3,Private room
52740428,4526.0,8,3.0,97,Entire home/apt
970283650449563456,1140.0,3,1.0,90,Entire home/apt
33139730,911.0,4,1.0,98,Entire home/apt
20456127,285.0,1,1.0,1,Private room
1405283825985854301,456.0,2,1.0,2,Private room
1353003340947894813,2439.0,2,0.0,21,Entire home/apt
575605264034818640,686.0,2,1.0,195,Entire home/apt
1096610498437952651,1472.0,3,1.0,101,Entire home/apt
1201686191231691152,605.0,2,1.0,24,Entire home/apt
724193057873478284,2039.0,7,3.0,141,Entire home/apt
1395015357948205267,2240.0,2,1.0,0,Entire home/apt
985502146476924807,1378.0,5,2.0,53,Entire home/apt
32257258,399.0,2,1.0,5,Private room
963908551750349697,1344.0,4,2.0,15,Entire home/apt
1161102523734941776,1582.0,2,1.0,35,Entire home/apt
935125429605665428,900.0,2,1.0,0,Private room
1376886190697658524,1451.0,4,2.0,21,Entire home/apt
1201505292917091134,2054.0,8,3.0,61,Entire home/apt
43405392,314.0,1,1.0,5,Private room
54295604,1400.0,4,1.0,25,Private room
979186359286207085,1775.0,6,3.0,53,Entire home/apt
1197879774502160173,1620.0,2,1.0,14,Private room
15926803,894.0,3,1.0,140,Entire home/apt
1268350467638271234,2035.0,6,3.0,38,Entire home/apt
684685609887271047,1162.0,5,2.0,96,Entire home/apt
22083986,1667.0,4,2.0,485,Entire home/apt
16414298,642.0,2,1.0,150,Private room
1335727250813048620,1613.0,4,2.0,22,Entire home/apt
46733558,980.0,2,1.0,12,Private room
593653353097687107,2479.0,4,2.0,34,Entire home/apt
1033335011364079093,1252.0,3,2.0,58,Entire home/apt
43087429,483.0,2,1.0,0,Private room
1021634708699801333,2309.0,3,1.0,14,Entire home/apt
1218292797988914797,1260.0,3,2.0,29,Entire home/apt
594101850083291889,1719.0,4,2.0,93,Entire home/apt
1428435167116855312,968.0,2,1.0,0,Entire home/apt
1503798196125121326,1416.0,4,2.0,0,Entire home/apt
1515322712855557638,366.0,2,1.0,0,Private room
1206504307480779433,1095.0,7,2.0,55,Entire home/apt
39303429,351.0,1,0.0,2,Private room
50886667,432.0,2,1.0,111,Private room
560710983768675315,2599.0,4,2.0,10,Entire home/apt
52086017,586.0,2,1.0,42,Entire home/apt
51636419,890.0,4,2.0,69,Entire home/apt
1102201561633806927,460.0,1,1.0,12,Private room
37464508,269.0,2,1.0,0,Private room
14058536,3395.0,8,3.0,349,Entire home/apt
1434342197161047997,483.0,2,1.0,0,Private room
1449415941797095574,3960.0,3,2.0,12,Entire home/apt
1445580451494924878,1704.0,5,2.0,16,Entire home/apt
1171450891491535692,516.0,4,1.0,75,Entire home/apt
1147961973404148756,1301.0,2,1.0,32,Entire home/apt
30322631,564.0,2,1.0,22,Private room
1462744165180209165,1211.0,2,1.0,1,Entire home/apt
1351639848532275810,1428.0,3,1.0,6,Entire home/apt
1061333158464603704,1869.0,2,1.0,10,Entire home/apt
1110221377236713026,619.0,4,2.0,58,Entire home/apt
25973891,1355.0,4,2.0,114,Entire home/apt
1110472631038066159,1350.0,3,1.0,41,Private room
1385028941589208493,1564.0,3,1.0,3,Entire home/apt
41061134,672.0,3,1.0,180,Private room
744909881823259553,532.0,1,1.0,13,Private room
1490831239131843899,1078.0,3,1.0,0,Entire home/apt
1484383572572163321,953.0,2,1.0,3,Entire home/apt
1237255954497244908,6500.0,8,2.0,0,Entire home/apt
1201655791621471835,1117.0,6,2.0,81,Entire home/apt
1380336141734837792,2920.0,4,2.0,0,Entire home/apt
1398195262375329710,1308.0,2,0.0,8,Entire home/apt
13844394,2619.0,2,1.0,0,Private room
821191341245532799,521.0,2,1.0,189,Private room
1472052366004920024,940.0,2,1.0,0,Shared room
959434918249272961,392.0,2,1.0,218,Private room
979116720988025299,1312.0,3,2.0,48,Private room
1496385829561818160,243.0,1,1.0,0,Entire home/apt
1475480486220238120,544.0,1,1.0,2,Private room
816952719022893869,2500.0,2,1.0,0,Entire home/apt
39438671,1215.0,5,2.0,53,Entire home/apt
579979062590955873,1299.0,8,2.0,59,Entire home/apt
50264878,2246.0,5,2.0,21,Entire home/apt
894937895839237858,779.0,6,3.0,14,Entire home/apt
24851921,1280.0,2,1.0,202,Entire home/apt
41085661,2314.0,6,3.0,147,Entire home/apt
909290874122324393,705.0,2,1.0,23,Entire home/apt
1342398121898579607,646.0,3,2.0,8,Entire home/apt
1460909069428708167,1833.0,4,2.0,9,Entire home/apt
638515551070470069,651.0,3,2.0,21,Entire home/apt
800256593486557352,729.0,3,2.0,91,Entire home/apt
1275717337337822425,820.0,2,1.0,35,Entire home/apt
46923084,4435.0,6,3.0,175,Entire home/apt
1199402668923838299,598.0,4,2.0,27,Entire home/apt
1334402455103297603,2999.0,3,1.0,27,Entire home/apt
46068574,717.0,2,1.0,542,Entire home/apt
1459804289909934318,891.0,4,1.0,4,Entire home/apt
52608260,1402.0,2,1.0,104,Entire home/apt
52967527,1663.0,3,1.0,129,Entire home/apt
922615517882448708,1633.0,4,2.0,168,Entire home/apt
53570917,684.0,1,1.0,13,Private room
572694846831552529,764.0,3,1.0,14,Private room
13116411,650.0,2,1.0,63,Private room
904323839894075950,419.0,2,1.0,96,Entire home/apt
18175521,1007.0,6,3.0,117,Entire home/apt
806665767897335113,1004.0,2,1.0,16,Entire home/apt
1179072609723696998,939.0,4,1.0,2,Private room
30046003,659.0,2,1.0,133,Entire home/apt
1269852851499082366,1343.0,2,1.0,10,Entire home/apt
827747999830091248,939.0,3,1.0,63,Entire home/apt
36549216,2800.0,1,1.0,0,Private room
53255011,1126.0,2,1.0,158,Private room
944902035196983436,3253.0,6,2.0,14,Entire home/apt
35428119,838.0,4,1.0,348,Entire home/apt
1330545707475737406,293.0,2,1.0,11,Private room
21881868,475.0,2,2.0,2,Private room
44464646,7835.0,2,1.0,1,Private room
10565746,1802.0,6,2.0,61,Entire home/apt
1499503117459007249,1872.0,2,2.0,0,Entire home/apt
1470585368206988610,533.0,2,1.0,0,Private room
21395286,1020.0,6,3.0,341,Entire home/apt
1366045578372283882,1377.0,2,1.0,0,Entire home/apt
1362681406011975776,452.0,1,1.0,0,Private room
1517543507142656701,176.0,1,0.0,0,Shared room
47718598,898.0,2,1.0,1310,Private room
29858832,680.0,2,1.0,31,Private room
1227901283475510034,567.0,4,1.0,0,Private room
786179645409384605,965.0,5,2.0,95,Entire home/apt
4263660,551.0,2,1.0,484,Private room
1441595482849455334,480.0,1,1.0,1,Private room
12211303,324.0,1,1.0,38,Private room
1506158550747934309,1350.0,4,2.0,1,Entire home/apt
1203270727894186868,422.0,2,1.0,13,Private room
918781199587108798,917.0,2,1.0,69,Entire home/apt
6493807,1433.0,4,4.0,151,Entire home/apt
32662640,485.0,2,1.0,52,Entire home/apt
1304647384688069662,1755.0,2,1.0,2,Entire home/apt
15786886,1209.0,2,1.0,171,Entire home/apt
1045900294618378113,1141.0,2,1.0,9,Entire home/apt
808051596930907079,1600.0,2,2.0,62,Entire home/apt
32840678,1212.0,2,0.0,4,Private room
1232897465145512120,846.0,2,1.0,46,Entire home/apt
805796686131557876,589.0,2,1.0,72,Private room
1298027147444763745,1782.0,1,1.0,0,Private room
584141966591735827,1416.0,3,1.0,54,Entire home/apt
53941855,1212.0,4,2.0,7,Entire home/apt
845076284717754096,1881.0,2,1.0,24,Private room
40289579,1082.0,5,3.0,12,Entire home/apt
947161711407954821,327.0,1,1.0,6,Shared room
666854331055540450,775.0,4,2.0,95,Entire home/apt
561541185937562617,1233.0,2,1.0,114,Entire home/apt
45326960,826.0,2,1.0,8,Private room
679726891381821109,891.0,4,1.0,27,Entire home/apt
51843319,1620.0,6,2.0,106,Entire home/apt
1434888637223365073,656.0,2,1.0,1,Private room
1129195022038029492,3327.0,10,4.0,59,Entire home/apt
1182872164979247503,1782.0,4,2.0,60,Entire home/apt
1364240571062278675,1416.0,2,1.0,0,Private room
46455480,3203.0,8,3.0,182,Entire home/apt
802871708276846810,948.0,2,1.0,88,Private room
643315572005518594,676.0,6,3.0,6,Entire home/apt
32738171,586.0,4,1.0,164,Private room
1058777293681882681,1197.0,2,1.0,59,Entire home/apt
1040940191092405287,536.0,1,1.0,14,Private room
1270353547940666160,415.0,1,1.0,81,Shared room
51312919,1286.0,3,1.0,112,Entire home/apt
1231827562985947971,1815.0,8,3.0,13,Entire home/apt
1368978695955943789,1998.0,2,1.0,0,Entire home/apt
934780151584951221,695.0,2,1.0,45,Private room
568021552526066852,551.0,2,1.0,30,Entire home/apt
679642110092119594,461.0,2,1.0,8,Private room
39817156,1113.0,6,2.0,237,Entire home/apt
843577711416954583,1710.0,4,2.0,63,Entire home/apt
40724349,571.0,2,1.0,232,Entire home/apt
1416915816572913455,768.0,4,2.0,12,Entire home/apt
16916879,669.0,3,1.0,242,Entire home/apt
982294457482963131,453.0,1,1.0,0,Shared room
1475783466817683299,654.0,2,1.0,6,Private room
36350063,728.0,3,0.0,115,Entire home/apt
1435141145650554398,1610.0,6,2.0,15,Entire home/apt
1416832490578232435,461.0,1,1.0,4,Private room
45658967,3730.0,16,4.0,74,Entire home/apt
1013724052547294559,1889.0,4,2.0,34,Entire home/apt
1226873245980925880,1125.0,4,2.0,27,Entire home/apt
28967978,357.0,2,1.0,334,Private room
889997740570994180,1998.0,4,1.0,28,Entire home/apt
1414722531886377612,552.0,3,1.0,17,Entire home/apt
1437023273395381777,261.0,1,1.0,0,Shared room
1030490477014900247,686.0,2,1.0,79,Entire home/apt
29731950,727.0,2,1.0,123,Entire home/apt
1027002769327107050,273.0,1,1.0,140,Private room
23732812,731.0,2,1.0,499,Private room
1176455267950057429,341.0,1,1.0,15,Private room
45298891,2353.0,2,1.0,264,Entire home/apt
26451913,1857.0,4,2.0,47,Entire home/apt
1126491268025075434,514.0,2,3.0,1,Private room
1401011041518691174,1723.0,4,2.0,14,Entire home/apt
721705428589457155,2420.0,6,3.0,60,Entire home/apt
45067209,363.0,2,0.0,126,Entire home/apt
1267746189012651279,913.0,2,1.0,51,Entire home/apt
942297508375928733,495.0,2,1.0,118,Entire home/apt
902578399840817942,765.0,4,2.0,57,Entire home/apt
1481121283545699146,939.0,2,1.0,3,Entire home/apt
48494644,655.0,2,1.0,94,Entire home/apt
39439465,862.0,3,1.0,320,Entire home/apt
16449937,2020.0,2,1.0,2,Entire home/apt
1300164443466639011,2112.0,5,2.0,35,Entire home/apt
1098855872465083150,888.0,5,2.0,38,Entire home/apt
742143644049880537,1188.0,3,2.0,44,Entire home/apt
1354022392640374013,389.0,3,1.0,2,Private room
53130712,428.0,2,1.0,347,Private room
770516116610530259,1100.0,3,1.0,125,Entire home/apt
52406608,1445.0,4,1.0,183,Private room
1350283004756151156,1366.0,8,2.0,35,Entire home/apt
1419178630257273096,2700.0,5,2.0,8,Entire home/apt
1060834735044192455,669.0,4,2.0,4,Entire home/apt
44375894,1616.0,2,1.0,19,Entire home/apt
22867806,450.0,2,1.0,445,Private room
963168269231638310,70407.0,16,13.0,0,Entire home/apt
879025541580641943,1255.0,2,1.0,66,Entire home/apt
1169765492168776585,342.0,1,1.0,29,Private room
684787988560592736,16526.0,4,2.0,0,Entire home/apt
1508224514468707966,1173.0,2,1.0,4,Entire home/apt
1020353950824534325,448.0,2,1.0,82,Private room
1184724183797960863,949.0,4,2.0,47,Entire home/apt
1394457504258387683,1018.0,2,1.0,15,Private room
1456550402312530019,1369.0,2,1.0,5,Entire home/apt
1050926377263288126,2261.0,4,2.0,54,Entire home/apt
1032279245236891562,4322.0,16,7.0,31,Entire home/apt
50101577,599.0,2,1.0,10,Private room
574634403066033092,1723.0,4,2.0,70,Entire home/apt
578160415606794634,974.0,4,1.0,278,Entire home/apt
21343984,358.0,4,1.0,27,Entire home/apt
40727053,1130.0,2,1.0,32,Entire home/apt
829179743636330289,874.0,2,1.0,67,Private room
24944820,1885.0,2,1.0,250,Entire home/apt
1498681076056940836,388.0,2,1.0,4,Private room
45894592,744.0,2,1.0,25,Private room
1284228087855975147,3803.0,8,3.0,25,Entire home/apt
1344361659391877561,2533.0,6,3.0,14,Entire home/apt
635022515313822681,818.0,4,1.0,123,Entire home/apt
1275878693038370881,3495.0,8,3.0,29,Entire home/apt
20887917,364.0,1,1.0,4,Private room
29260082,514.0,1,1.0,17,Private room
852154144063224923,672.0,2,1.0,1,Private room
597339137801679282,720.0,4,2.0,75,Entire home/apt
22419330,2267.0,2,1.0,5,Entire home/apt
49738534,1172.0,2,1.0,198,Entire home/apt
1031743780001729373,1327.0,3,1.0,164,Entire home/apt
28565178,450.0,2,1.0,108,Private room
1207357754914871077,670.0,2,1.0,72,Private room
1133624524937617189,461.0,3,1.0,1,Private room
1315355691511101987,720.0,2,1.0,5,Private room
862294373853768706,651.0,4,1.0,203,Entire home/apt
1406516870937824768,652.0,2,1.0,11,Entire home/apt
695205714869148952,1750.0,6,2.0,71,Entire home/apt
1484195181062301475,2134.0,6,3.0,6,Entire home/apt
1094418113071348464,450.0,2,1.0,88,Private room
873379893040788761,869.0,2,1.0,31,Entire home/apt
22082966,794.0,4,1.0,17,Entire home/apt
4421504,1797.0,6,2.0,220,Entire home/apt
54230032,2000.0,1,1.0,4,Private room
1341342271805127457,675.0,2,1.0,4,Private room
562386156498225652,1114.0,3,2.0,72,Entire home/apt
24526138,2057.0,5,2.0,33,Entire home/apt
38982581,1305.0,2,1.0,87,Entire home/apt
930550600491588115,7021.0,2,1.0,0,Private room
1403525250521198473,800.0,2,1.0,38,Entire home/apt
854076153572221806,687.0,2,1.0,110,Entire home/apt
4509191,482.0,1,1.0,1,Private room
1371171382950922164,1217.0,5,2.0,0,Entire home/apt
41853011,623.0,1,1.0,15,Private room
1456619651811353038,1863.0,3,2.0,0,Entire home/apt
46054835,788.0,2,1.0,154,Entire home/apt
1270600644431038243,451.0,1,1.0,1,Private room
1444307422360526345,363.0,1,1.0,5,Private room
1446398605754861063,1260.0,2,1.0,6,Private room
1010896623625930677,1259.0,4,2.0,34,Entire home/apt
1493139878911070729,158.0,1,1.0,1,Shared room
53092893,735.0,3,1.0,166,Entire home/apt
46334652,641.0,2,1.0,44,Entire home/apt
13845320,1045.0,4,2.0,126,Entire home/apt
1008662792182373736,1191.0,2,1.0,1,Private room
1057597206729074067,827.0,2,1.0,12,Entire home/apt
40730418,571.0,2,1.0,193,Entire home/apt
1209519966355177916,872.0,2,1.0,2,Private room
1377124842724819921,1148.0,2,1.0,7,Entire home/apt
19931247,786.0,3,1.0,169,Entire home/apt
864390325131032270,462.0,2,1.0,50,Private room
1374720161310134987,1326.0,5,2.0,25,Entire home/apt
1244509185391996755,360.0,2,1.0,0,Private room
49981215,2732.0,7,3.0,206,Entire home/apt
1004450036193796611,1350.0,4,2.0,59,Entire home/apt
1276578719263008944,4640.0,7,1.0,0,Entire home/apt
1445800771709504309,1863.0,2,1.0,0,Private room
1379976778065214342,1255.0,4,2.0,10,Entire home/apt
32066126,320.0,2,2.0,18,Private room
1257972907915011460,2010.0,4,2.0,19,Entire home/apt
561435026417299763,980.0,4,2.0,45,Entire home/apt
22510909,740.0,2,1.0,33,Private room
11739923,8850.0,16,20.0,0,Private room
987801702296232749,3015.0,6,4.0,21,Entire home/apt
34725382,1390.0,5,4.0,0,Entire home/apt
1413749828356773069,3668.0,8,4.0,27,Entire home/apt
45038772,189.0,1,1.0,3,Private room
1458324072257936493,458.0,1,1.0,3,Private room
53461278,1653.0,6,3.0,136,Entire home/apt
706720621609469667,1072.0,3,1.0,58,Entire home/apt
1470939810174700530,917.0,1,1.0,0,Private room
50795687,936.0,2,1.0,196,Entire home/apt
17511153,467.0,2,1.0,145,Entire home/apt
856618936862058691,399.0,1,1.0,20,Entire home/apt
1459719330878824179,874.0,2,1.0,0,Entire home/apt
1133622303385895432,461.0,1,1.0,15,Private room
768329683385977075,1121.0,6,2.0,74,Entire home/apt
1268325503551212225,560.0,2,1.0,76,Private room
1453094791883363840,1036.0,2,1.0,6,Private room
762610373548729102,1365.0,3,1.0,291,Entire home/apt
1155815010827582823,633.0,4,2.0,14,Entire home/apt
33809292,647.0,2,1.0,316,Private room
1010398973066239151,808.0,2,1.0,15,Private room
27656102,345.0,1,1.0,4,Entire home/apt
839364533850546811,834.0,2,1.0,17,Entire home/apt
1166337388947005343,1620.0,5,2.0,35,Entire home/apt
735032993353495219,298.0,1,1.0,4,Private room
817681496401688601,1142.0,4,2.0,129,Entire home/apt
811817677891730892,1134.0,6,2.0,157,Entire home/apt
1472042793097771381,314.0,1,1.0,0,Shared room
1353749206030212097,965.0,4,2.0,10,Entire home/apt
745216687798183461,602.0,2,1.0,165,Entire home/apt
1157525859771889962,641.0,2,1.0,127,Entire home/apt
1498012994618313257,2248.0,4,2.0,0,Entire home/apt
15782096,1072.0,2,2.0,106,Entire home/apt
1423300054452180745,1630.0,6,3.0,3,Entire home/apt
1358406445701194350,1397.0,4,2.0,3,Entire home/apt
20449229,531.0,1,1.0,7,Private room
1505728070318990950,1142.0,1,1.0,0,Private room
48868275,1650.0,2,1.0,23,Entire home/apt
53603530,903.0,2,1.0,36,Entire home/apt
1075629775514641089,1929.0,5,3.0,17,Entire home/apt
1273183144497733903,960.0,1,1.0,1,Private room
1476206887325885090,1177.0,4,2.0,7,Entire home/apt
913051247002133230,1214.0,3,1.0,2,Entire home/apt
1442259714288860874,1400.0,2,1.0,0,Private room
643380611936576147,399.0,2,1.0,42,Private room
1333641091556709711,1138.0,4,2.0,0,Entire home/apt
1221243856196042356,990.0,4,1.0,0,Private room
1145363103793817627,926.0,2,1.0,29,Entire home/apt
1257306619677243973,1203.0,4,2.0,3,Entire home/apt
1511704865852593266,871.0,4,2.0,0,Entire home/apt
1473630897660832875,520.0,2,1.0,9,Entire home/apt
1442840359493958979,1139.0,2,1.0,3,Entire home/apt
4680214,341.0,2,1.0,3,Private room
1416763398425564048,1528.0,2,1.0,20,Entire home/apt
1507452502300845713,976.0,2,1.0,2,Entire home/apt
930474702203899756,2890.0,2,1.0,2,Entire home/apt
51391715,1000.0,3,1.0,54,Entire home/apt
9615553,500.0,2,0.0,58,Entire home/apt
1230598098105593595,1700.0,2,1.0,1,Entire home/apt
1384301989035318237,817.0,4,1.0,16,Entire home/apt
1002290514813081924,442.0,2,1.0,111,Entire home/apt
573766683087609492,12786.0,4,2.0,20,Entire home/apt
1084354279688375122,2726.0,8,3.0,36,Entire home/apt
42438139,836.0,4,1.0,187,Entire home/apt
732817068413402793,685.0,4,1.0,32,Entire home/apt
821186565753110675,450.0,2,1.0,127,Entire home/apt
1330523452769019336,841.0,5,2.0,25,Entire home/apt
1018243158525470117,2479.0,6,3.0,26,Entire home/apt
879081446544712479,1969.0,2,1.0,0,Private room
25555713,1695.0,2,1.0,391,Entire home/apt
1350111553814996358,4810.0,2,1.0,1,Private room
1105947374482662621,1522.0,4,2.0,6,Entire home/apt
